val-1,perc-1,val-2,perc-2,val-3,perc-3,val-4,perc-4,val-5,perc-5,val-6,perc-6,val-7,perc-7
1,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,0.11965811965812,1.5,0.004273504273504274,1.4,0.004273504273504274,1.0,0.04700854700854701,1.0,0.07692307692307693,1.0,0.8205128205128205,1.0,0.8076923076923077
1.0625,0.123931623931624,1.5714285714285714,0.008547008547008548,1.4705882352941178,0.008547008547008548,1.025974025974026,0.05128205128205128,1.025974025974026,0.0811965811965812,1.0054945054945055,0.8247863247863247,1.0015151515151515,0.811965811965812
1.07142857142857,0.128205128205128,1.588235294117647,0.01282051282051282,1.5714285714285714,0.01282051282051282,1.032258064516129,0.05555555555555555,1.0434782608695652,0.08547008547008547,1.0057803468208093,0.8290598290598291,1.0016835016835017,0.8162393162393162
1.14285714285714,0.145299145299145,1.625,0.017094017094017096,1.625,0.017094017094017096,1.0526315789473684,0.0641025641025641,1.0526315789473684,0.08974358974358974,1.006993006993007,0.8333333333333334,1.0062821245002855,0.8205128205128205
1.15789473684211,0.14957264957265,1.6428571428571428,0.021367521367521368,1.6428571428571428,0.021367521367521368,1.0625,0.06837606837606838,1.0625,0.09401709401709402,1.0144927536231885,0.8376068376068376,1.0071942446043165,0.8247863247863247
1.17647058823529,0.153846153846154,1.6774193548387097,0.02564102564102564,1.6521739130434783,0.02564102564102564,1.0714285714285714,0.08547008547008547,1.064516129032258,0.10256410256410256,1.035593220338983,0.8418803418803419,1.0072992700729928,0.8290598290598291
1.2,0.158119658119658,1.6842105263157894,0.029914529914529916,1.6842105263157894,0.029914529914529916,1.0869565217391304,0.08974358974358974,1.0714285714285714,0.12393162393162394,1.04,0.8461538461538461,1.0080645161290323,0.8333333333333334
1.21052631578947,0.162393162393162,1.6956521739130435,0.03418803418803419,1.7142857142857142,0.038461538461538464,1.1,0.09829059829059829,1.0909090909090908,0.1282051282051282,1.0555555555555556,0.8504273504273504,1.0126582278481013,0.8376068376068376
1.21428571428571,0.166666666666667,1.7,0.038461538461538464,1.7222222222222223,0.042735042735042736,1.1111111111111112,0.10683760683760683,1.1,0.13247863247863248,1.0625,0.8547008547008547,1.0357142857142858,0.8418803418803419
1.22727272727273,0.170940170940171,1.7142857142857142,0.04700854700854701,1.7333333333333334,0.04700854700854701,1.125,0.12393162393162394,1.1111111111111112,0.14102564102564102,1.063237774030354,0.8589743589743589,1.0555555555555556,0.8461538461538461
1.25,0.179487179487179,1.7222222222222223,0.05128205128205128,1.75,0.05555555555555555,1.1290322580645162,0.1282051282051282,1.125,0.15384615384615385,1.0666666666666667,0.8632478632478633,1.0625,0.8504273504273504
1.29411764705882,0.188034188034188,1.7333333333333334,0.05555555555555555,1.7647058823529411,0.0641025641025641,1.1304347826086956,0.13675213675213677,1.1304347826086956,0.1581196581196581,1.0714285714285714,0.8760683760683761,1.0666666666666667,0.8547008547008547
1.34615384615385,0.192307692307692,1.75,0.05982905982905983,1.7727272727272727,0.06837606837606838,1.1363636363636365,0.14102564102564102,1.1428571428571428,0.1794871794871795,1.0769230769230769,0.8803418803418803,1.0714285714285714,0.8675213675213675
1.35294117647059,0.196581196581197,1.7647058823529411,0.0641025641025641,1.8,0.07264957264957266,1.139240506329114,0.1452991452991453,1.1481481481481481,0.18803418803418803,1.0909090909090908,0.8846153846153846,1.0769230769230769,0.8717948717948718
1.4,0.200854700854701,1.7727272727272727,0.06837606837606838,1.8064516129032258,0.07692307692307693,1.1428571428571428,0.1623931623931624,1.15,0.19230769230769232,1.1024096385542168,0.8888888888888888,1.0823529411764705,0.8760683760683761
1.41666666666667,0.205128205128205,1.8333333333333333,0.07264957264957266,1.8125,0.0811965811965812,1.1481481481481481,0.1752136752136752,1.1538461538461537,0.20085470085470086,1.125,0.8974358974358975,1.0909090909090908,0.8803418803418803
1.42857142857143,0.209401709401709,1.8571428571428572,0.0811965811965812,1.8235294117647058,0.08547008547008547,1.15,0.18803418803418803,1.1578947368421053,0.21794871794871795,1.1428571428571428,0.9017094017094017,1.125,0.8888888888888888
1.43478260869565,0.213675213675214,1.875,0.08974358974358974,1.8333333333333333,0.08974358974358974,1.1538461538461537,0.20085470085470086,1.1612903225806452,0.23076923076923078,1.1538461538461537,0.905982905982906,1.1428571428571428,0.8931623931623932
1.45,0.217948717948718,1.8823529411764706,0.10256410256410256,1.8571428571428572,0.09401709401709402,1.1578947368421053,0.21367521367521367,1.1666666666666667,0.23931623931623933,1.1666666666666667,0.9102564102564102,1.1538461538461537,0.8974358974358975
1.47058823529412,0.222222222222222,1.9090909090909092,0.10683760683760683,1.8636363636363635,0.09829059829059829,1.16,0.2222222222222222,1.1724137931034482,0.24358974358974358,1.2,0.9145299145299145,1.1666666666666667,0.9017094017094017
1.64705882352941,0.226495726495726,1.9130434782608696,0.1111111111111111,1.875,0.10256410256410256,1.1666666666666667,0.24358974358974358,1.173913043478261,0.25213675213675213,1.2167414050822123,0.9188034188034188,1.2,0.905982905982906
1.69565217391304,0.230769230769231,1.95,0.11538461538461539,1.8823529411764706,0.1111111111111111,1.1724137931034482,0.24786324786324787,1.1764705882352942,0.2606837606837607,1.25,0.9273504273504274,1.2146370253787133,0.9102564102564102
1.75,0.252136752136752,1.9583333333333333,0.11965811965811966,1.9130434782608696,0.11538461538461539,1.173913043478261,0.2564102564102564,1.1772151898734178,0.26495726495726496,1.3146067415730338,0.9316239316239316,1.25,0.9188034188034188
1.78571428571429,0.256410256410256,2.0,0.1581196581196581,1.9259259259259258,0.11965811965811966,1.1764705882352942,0.27350427350427353,1.1785714285714286,0.2692307692307692,1.3333333333333333,0.9358974358974359,1.3055555555555556,0.9230769230769231
1.8,0.264957264957265,2.0357142857142856,0.1623931623931624,2.0,0.16666666666666666,1.1785714285714286,0.28205128205128205,1.1805555555555556,0.27350427350427353,1.4688995215311005,0.9401709401709402,1.3333333333333333,0.9273504273504274
1.85714285714286,0.269230769230769,2.0416666666666665,0.16666666666666666,2.04,0.17094017094017094,1.1818181818181819,0.3034188034188034,1.1818181818181819,0.2948717948717949,1.0e8,0.9401709401709402,1.3902439024390243,0.9316239316239316
1.88888888888889,0.273504273504273,2.0555555555555554,0.17094017094017094,2.0434782608695654,0.1752136752136752,1.1875,0.3076923076923077,1.1875,0.3076923076923077,,,7.037974683544304,0.9358974358974359
1.9,0.277777777777778,2.0625,0.1752136752136752,2.064516129032258,0.1794871794871795,1.1904761904761905,0.31196581196581197,1.1904761904761905,0.31196581196581197,,,15.54639175257732,0.9401709401709402
1.95454545454545,0.282051282051282,2.076923076923077,0.1794871794871795,2.076923076923077,0.18376068376068377,1.1923076923076923,0.3162393162393162,1.1923076923076923,0.3162393162393162,,,1.0e8,0.9401709401709402
2,0.290598290598291,2.08,0.18376068376068377,2.08,0.18803418803418803,1.2,0.3333333333333333,1.2,0.32905982905982906,,,,
2.22727272727273,0.294871794871795,2.090909090909091,0.18803418803418803,2.090909090909091,0.19230769230769232,1.206896551724138,0.33760683760683763,1.2045454545454546,0.3333333333333333,,,,
2.33333333333333,0.299145299145299,2.103448275862069,0.19230769230769232,2.103448275862069,0.19658119658119658,1.2083333333333333,0.3547008547008547,1.205128205128205,0.33760683760683763,,,,
2.7741935483871,0.303418803418803,2.1176470588235294,0.19658119658119658,2.1176470588235294,0.20085470085470086,1.2105263157894737,0.358974358974359,1.206896551724138,0.3418803418803419,,,,
3.25,0.307692307692308,2.129032258064516,0.20085470085470086,2.1538461538461537,0.20512820512820512,1.2142857142857142,0.36752136752136755,1.2083333333333333,0.3547008547008547,,,,
3.3,0.311965811965812,2.1538461538461537,0.20512820512820512,2.1666666666666665,0.2094017094017094,1.2173913043478262,0.37606837606837606,1.2142857142857142,0.3717948717948718,,,,
3.53846153846154,0.316239316239316,2.161290322580645,0.2094017094017094,2.193548387096774,0.21367521367521367,1.2222222222222223,0.38461538461538464,1.2162162162162162,0.37606837606837606,,,,
3.54545454545455,0.320512820512821,2.1739130434782608,0.21367521367521367,2.210526315789474,0.21794871794871795,1.2258064516129032,0.3888888888888889,1.2173913043478262,0.38461538461538464,,,,
3.9,0.324786324786325,2.2,0.21794871794871795,2.2142857142857144,0.2222222222222222,1.2272727272727273,0.3974358974358974,1.2222222222222223,0.3974358974358974,,,,
1.00E+08,0.324786324786325,2.210526315789474,0.2222222222222222,2.2222222222222223,0.2264957264957265,1.2307692307692308,0.4017094017094017,1.2258064516129032,0.4017094017094017,,,,
,,2.2222222222222223,0.2264957264957265,2.227272727272727,0.23076923076923078,1.25,0.42735042735042733,1.2272727272727273,0.41452991452991456,,,,
,,2.2857142857142856,0.23076923076923078,2.235294117647059,0.23504273504273504,1.263157894736842,0.43162393162393164,1.2307692307692308,0.4188034188034188,,,,
,,2.2962962962962963,0.23931623931623933,2.2857142857142856,0.23931623931623933,1.2727272727272727,0.4358974358974359,1.2352941176470589,0.4230769230769231,,,,
,,2.3,0.24358974358974358,2.2962962962962963,0.24358974358974358,1.28125,0.44017094017094016,1.24,0.44017094017094016,,,,
,,2.3076923076923075,0.24786324786324787,2.3333333333333335,0.24786324786324787,1.2857142857142858,0.4444444444444444,1.2439024390243902,0.4444444444444444,,,,
,,2.3157894736842106,0.25213675213675213,2.35,0.25213675213675213,1.3,0.44871794871794873,1.25,0.48717948717948717,,,,
,,2.324675324675325,0.2564102564102564,2.357142857142857,0.2564102564102564,1.3076923076923077,0.452991452991453,1.2608695652173914,0.49572649572649574,,,,
,,2.3333333333333335,0.2606837606837607,2.3684210526315788,0.26495726495726496,1.3181818181818181,0.45726495726495725,1.263157894736842,0.5,,,,
,,2.3529411764705883,0.26495726495726496,2.4285714285714284,0.27350427350427353,1.3214285714285714,0.46153846153846156,1.2708333333333333,0.5042735042735043,,,,
,,2.3636363636363638,0.2692307692307692,2.45,0.2777777777777778,1.3225806451612903,0.4700854700854701,1.2727272727272727,0.5085470085470085,,,,
,,2.4285714285714284,0.27350427350427353,2.5,0.2863247863247863,1.3255813953488371,0.47435897435897434,1.2758620689655173,0.5170940170940171,,,,
,,2.45,0.2777777777777778,2.5416666666666665,0.2905982905982906,1.3333333333333333,0.48717948717948717,1.2777777777777777,0.5213675213675214,,,,
,,2.5,0.2863247863247863,2.5454545454545454,0.2948717948717949,1.3513513513513513,0.49145299145299143,1.2790697674418605,0.5256410256410257,,,,
,,2.5238095238095237,0.2905982905982906,2.6363636363636362,0.29914529914529914,1.3555555555555556,0.49572649572649574,1.2857142857142858,0.5299145299145299,,,,
,,2.5357142857142856,0.2948717948717949,2.652173913043478,0.3034188034188034,1.3571428571428572,0.5,1.2884615384615385,0.5341880341880342,,,,
,,2.5416666666666665,0.29914529914529914,2.6842105263157894,0.3076923076923077,1.3584905660377358,0.5042735042735043,1.288888888888889,0.5384615384615384,,,,
,,2.5454545454545454,0.3076923076923077,2.7,0.3162393162393162,1.3653846153846154,0.5085470085470085,1.2972972972972974,0.5427350427350427,,,,
,,2.55,0.31196581196581197,2.727272727272727,0.32051282051282054,1.375,0.5128205128205128,1.3,0.5470085470085471,,,,
,,2.6,0.3162393162393162,2.8,0.3247863247863248,1.3793103448275863,0.5170940170940171,1.3043478260869565,0.5512820512820513,,,,
,,2.608695652173913,0.32051282051282054,2.8260869565217392,0.32905982905982906,1.3846153846153846,0.5213675213675214,1.3076923076923077,0.5598290598290598,,,,
,,2.739130434782609,0.3247863247863248,2.8421052631578947,0.3333333333333333,1.391304347826087,0.5256410256410257,1.3157894736842106,0.5641025641025641,,,,
,,2.7777777777777777,0.32905982905982906,2.875,0.33760683760683763,1.4,0.5341880341880342,1.3310810810810811,0.5683760683760684,,,,
,,2.789473684210526,0.3333333333333333,2.909090909090909,0.3418803418803419,1.4137931034482758,0.5384615384615384,1.3333333333333333,0.5811965811965812,,,,
,,2.8333333333333335,0.33760683760683763,2.9473684210526314,0.34615384615384615,1.4285714285714286,0.5427350427350427,1.3461538461538463,0.5854700854700855,,,,
,,2.8421052631578947,0.3418803418803419,2.9545454545454546,0.3504273504273504,1.4390243902439024,0.5470085470085471,1.3508771929824561,0.5897435897435898,,,,
,,2.8636363636363638,0.34615384615384615,2.962962962962963,0.3547008547008547,1.4482758620689655,0.5512820512820513,1.3541666666666667,0.594017094017094,,,,
,,2.9240506329113924,0.3504273504273504,3.0,0.3717948717948718,1.4516129032258065,0.5555555555555556,1.358974358974359,0.5982905982905983,,,,
,,2.9473684210526314,0.358974358974359,3.050632911392405,0.37606837606837606,1.4827586206896552,0.5598290598290598,1.3666666666666667,0.6025641025641025,,,,
,,3.0,0.37606837606837606,3.08,0.3803418803418803,1.5,0.5854700854700855,1.3777777777777778,0.6068376068376068,,,,
,,3.0344827586206895,0.3803418803418803,3.1,0.38461538461538464,1.5064935064935066,0.5897435897435898,1.4,0.6111111111111112,,,,
,,3.0454545454545454,0.38461538461538464,3.125,0.3888888888888889,1.5128205128205128,0.594017094017094,1.4285714285714286,0.6153846153846154,,,,
,,3.05,0.3888888888888889,3.142857142857143,0.39316239316239315,1.5277777777777777,0.5982905982905983,1.4339622641509433,0.6196581196581197,,,,
,,3.125,0.39316239316239315,3.161290322580645,0.3974358974358974,1.5333333333333334,0.6025641025641025,1.4406779661016949,0.6239316239316239,,,,
,,3.142857142857143,0.3974358974358974,3.1944444444444446,0.4017094017094017,1.5555555555555556,0.6068376068376068,1.5,0.6495726495726496,,,,
,,3.193548387096774,0.4017094017094017,3.2,0.405982905982906,1.5740740740740742,0.6111111111111112,1.5172413793103448,0.6538461538461539,,,,
,,3.2,0.405982905982906,3.25,0.41025641025641024,1.5777777777777777,0.6153846153846154,1.5555555555555556,0.6581196581196581,,,,
,,3.25,0.41025641025641024,3.3333333333333335,0.41452991452991456,1.5833333333333333,0.6196581196581197,1.5784313725490196,0.6623931623931624,,,,
,,3.3333333333333335,0.4188034188034188,3.3448275862068964,0.4188034188034188,1.6013513513513513,0.6239316239316239,1.5833333333333333,0.6666666666666666,,,,
,,3.4642857142857144,0.4230769230769231,3.392857142857143,0.4230769230769231,1.6372549019607843,0.6282051282051282,1.5909090909090908,0.6709401709401709,,,,
,,3.5416666666666665,0.42735042735042733,3.6363636363636362,0.42735042735042733,1.6742424242424243,0.6324786324786325,1.6206896551724137,0.6752136752136753,,,,
,,3.6363636363636362,0.43162393162393164,3.6666666666666665,0.43162393162393164,1.6923076923076923,0.6367521367521367,1.6346153846153846,0.6794871794871795,,,,
,,3.64,0.4358974358974359,3.88,0.4358974358974359,1.6956521739130435,0.6410256410256411,1.6388888888888888,0.6837606837606838,,,,
,,3.6956521739130435,0.44017094017094016,3.966666666666667,0.44017094017094016,1.7142857142857142,0.6452991452991453,1.6440677966101696,0.688034188034188,,,,
,,3.8461538461538463,0.4444444444444444,4.083333333333333,0.4444444444444444,1.7307692307692308,0.6495726495726496,1.6904761904761905,0.6923076923076923,,,,
,,3.9166666666666665,0.44871794871794873,4.1,0.44871794871794873,1.75,0.6538461538461539,1.6917808219178083,0.6965811965811965,,,,
,,4.0,0.452991452991453,4.384615384615385,0.452991452991453,1.7635135135135136,0.6581196581196581,1.7253521126760563,0.7008547008547008,,,,
,,4.214285714285714,0.45726495726495725,4.571428571428571,0.45726495726495725,1.8070175438596492,0.6623931623931624,1.7322834645669292,0.7051282051282052,,,,
,,4.25,0.46153846153846156,4.608695652173913,0.46153846153846156,1.8333333333333333,0.6666666666666666,1.8433179723502304,0.7094017094017094,,,,
,,4.478260869565218,0.4658119658119658,4.928571428571429,0.4658119658119658,1.8571428571428572,0.6709401709401709,1.8823529411764706,0.7136752136752137,,,,
,,4.571428571428571,0.4700854700854701,5.0,0.4700854700854701,1.8873239436619718,0.6752136752136753,1.9126984126984128,0.717948717948718,,,,
,,4.769230769230769,0.47435897435897434,5.173913043478261,0.47435897435897434,1.8958333333333333,0.6794871794871795,1.9142857142857144,0.7222222222222222,,,,
,,4.837837837837838,0.47863247863247865,5.3,0.47863247863247865,1.9367088607594938,0.6837606837606838,1.963855421686747,0.7264957264957265,,,,
,,4.916666666666667,0.4829059829059829,5.486486486486487,0.4829059829059829,1.9444444444444444,0.688034188034188,1.9904761904761905,0.7307692307692307,,,,
,,5.068965517241379,0.48717948717948717,5.724137931034483,0.48717948717948717,1.9661016949152543,0.6923076923076923,2.0,0.7350427350427351,,,,
,,5.3,0.49572649572649574,6.230769230769231,0.49145299145299143,2.076923076923077,0.6965811965811965,2.0258620689655173,0.7393162393162394,,,,
,,6.428571428571429,0.5,6.428571428571429,0.49572649572649574,2.09,0.7008547008547008,2.0513833992094863,0.7435897435897436,,,,
,,6.909090909090909,0.5042735042735043,6.611111111111111,0.5,2.1206896551724137,0.7051282051282052,2.074324324324324,0.7478632478632479,,,,
,,7.0,0.5085470085470085,7.0,0.5042735042735043,2.1984126984126986,0.7094017094017094,2.0929203539823007,0.7521367521367521,,,,
,,7.1395348837209305,0.5128205128205128,7.204545454545454,0.5085470085470085,2.2666666666666666,0.7136752136752137,2.110526315789474,0.7564102564102564,,,,
,,7.5,0.5170940170940171,7.5,0.5128205128205128,2.4166666666666665,0.717948717948718,2.138888888888889,0.7606837606837606,,,,
,,8.0,0.5213675213675214,7.564102564102564,0.5170940170940171,2.4761904761904763,0.7222222222222222,2.2280701754385963,0.7649572649572649,,,,
,,8.384615384615385,0.5256410256410257,7.674418604651163,0.5213675213675214,2.47926267281106,0.7264957264957265,2.2783505154639174,0.7692307692307693,,,,
,,8.478260869565217,0.5299145299145299,7.773584905660377,0.5256410256410257,2.5486725663716814,0.7307692307692307,2.305084745762712,0.7735042735042735,,,,
,,8.5,0.5341880341880342,8.0,0.5299145299145299,2.5686274509803924,0.7350427350427351,2.466666666666667,0.7777777777777778,,,,
,,8.511111111111111,0.5384615384615384,8.5,0.5341880341880342,2.5762711864406778,0.7393162393162394,2.5365853658536586,0.782051282051282,,,,
,,8.5625,0.5427350427350427,9.0,0.5384615384615384,2.649484536082474,0.7435897435897436,2.561740890688259,0.7863247863247863,,,,
,,8.827586206896552,0.5470085470085471,9.166666666666666,0.5427350427350427,2.6953125,0.7478632478632479,2.6346153846153846,0.7905982905982906,,,,
,,9.320754716981131,0.5512820512820513,9.2,0.5470085470085471,2.857707509881423,0.7521367521367521,2.8195266272189348,0.7948717948717948,,,,
,,9.5,0.5555555555555556,9.208333333333334,0.5512820512820513,2.8674698795180724,0.7564102564102564,2.8977159880834162,0.7991452991452992,,,,
,,9.548387096774194,0.5598290598290598,9.5,0.5555555555555556,2.909090909090909,0.7606837606837606,2.933333333333333,0.8034188034188035,,,,
,,9.583333333333334,0.5641025641025641,9.827586206896552,0.5598290598290598,2.931578947368421,0.7649572649572649,3.088607594936709,0.8076923076923077,,,,
,,12.871621621621621,0.5683760683760684,11.652173913043478,0.5641025641025641,3.1052631578947367,0.7692307692307693,3.238095238095238,0.811965811965812,,,,
,,13.130434782608695,0.5726495726495726,12.274193548387096,0.5683760683760684,3.154109589041096,0.7735042735042735,3.2916666666666665,0.8162393162393162,,,,
,,14.241379310344827,0.5769230769230769,13.925675675675675,0.5726495726495726,3.2457627118644066,0.7777777777777778,3.9671052631578947,0.8205128205128205,,,,
,,15.357142857142858,0.5811965811965812,15.071428571428571,0.5769230769230769,3.2533333333333334,0.782051282051282,4.321167883211679,0.8247863247863247,,,,
,,15.928571428571429,0.5854700854700855,19.115384615384617,0.5811965811965812,3.9940828402366866,0.7863247863247863,5.72,0.8290598290598291,,,,
,,19.257142857142856,0.5897435897435898,19.761904761904763,0.5854700854700855,4.037878787878788,0.7905982905982906,6.166666666666667,0.8333333333333334,,,,
,,19.68831168831169,0.594017094017094,20.82857142857143,0.5897435897435898,4.829268292682927,0.7948717948717948,11.228346456692913,0.8376068376068376,,,,
,,20.033333333333335,0.5982905982905983,21.0,0.594017094017094,5.874875868917577,0.7991452991452992,11.468855218855218,0.8418803418803419,,,,
,,20.076923076923077,0.6025641025641025,23.166666666666668,0.5982905982905983,13.947368421052632,0.8034188034188035,13.114406779661017,0.8461538461538461,,,,
,,21.865384615384617,0.6068376068376068,24.01923076923077,0.6025641025641025,66.86614173228347,0.8076923076923077,38.63157894736842,0.8504273504273504,,,,
,,26.692307692307693,0.6111111111111112,24.25974025974026,0.6068376068376068,126.33333333333333,0.811965811965812,1.0e8,0.8504273504273504,,,,
,,28.458333333333332,0.6153846153846154,30.01923076923077,0.6111111111111112,1.0e8,0.811965811965812,,,,,,
,,29.819444444444443,0.6196581196581197,32.09803921568628,0.6153846153846154,,,,,,,,
,,31.76923076923077,0.6239316239316239,32.166666666666664,0.6196581196581197,,,,,,,,
,,32.292682926829265,0.6282051282051282,34.40277777777778,0.6239316239316239,,,,,,,,
,,32.42156862745098,0.6324786324786325,35.0625,0.6282051282051282,,,,,,,,
,,35.82575757575758,0.6367521367521367,37.4390243902439,0.6324786324786325,,,,,,,,
,,40.79661016949152,0.6410256410256411,41.67424242424242,0.6367521367521367,,,,,,,,
,,49.80555555555556,0.6452991452991453,47.45762711864407,0.6410256410256411,,,,,,,,
,,58.62222222222222,0.6495726495726496,53.25,0.6452991452991453,,,,,,,,
,,74.45714285714286,0.6538461538461539,61.114285714285714,0.6495726495726496,,,,,,,,
,,115.05263157894737,0.6581196581196581,61.22222222222222,0.6538461538461539,,,,,,,,
,,155.34459459459458,0.6623931623931624,87.70175438596492,0.6581196581196581,,,,,,,,
,,174.51923076923077,0.6666666666666666,91.36507936507937,0.6623931623931624,,,,,,,,
,,1.0e8,0.6666666666666666,111.0,0.6666666666666666,,,,,,,,
,,,,154.99324324324326,0.6709401709401709,,,,,,,,
,,,,171.69230769230768,0.6752136752136753,,,,,,,,
,,,,1.0e8,0.6752136752136753,,,,,,,,
